Brand,Store Number,Country,Longitude,Latitude
Starbucks,47120-238037,CA,-114.01,51.13
Starbucks,18259-176605,CA,-114.13,51.07
Teavana,28463-250183,CA,-113.98,51.06
Starbucks,4382-16455,CA,-114.07,51.05
Starbucks,4412-48899,CA,-114.07,51.05
Starbucks,75487-115268,CA,-114.09,51.06
Starbucks,4537-95048,CA,-114.11,50.91
Starbucks,27311-246876,CA,-113.95,50.88
Starbucks,4935-121504,CA,-114.07,51.05
Starbucks,74831-99495,CA,-114.12,51.02
Starbucks,4809-103829,CA,-114.07,51.05
Starbucks,4735-104203,CA,-114.08,51.05
Starbucks,74484-96467,CA,-114.17,51.07
Starbucks,72476-4596,CA,-114.06,51.04
Starbucks,4875-119885,CA,-114.05,51.05
Starbucks,4725-99845,CA,-113.98,51.07
Starbucks,28155-241104,CA,-114.13,51.07
Starbucks,4250-932,CA,-114.16,51.1
Starbucks,20883-207365,CA,-114.21,51.08
Starbucks,4844-110584,CA,-114.09,51.04
Starbucks,4385-2785,CA,-113.99,51.08
Starbucks,4587-96728,CA,-114.06,51.05
Starbucks,4447-77821,CA,-114.07,51
Starbucks,26267-206924,CA,-114.03,51.15
Starbucks,4437-75580,CA,-114.08,51.04
Starbucks,18774-159648,CA,-114.06,51.04
Starbucks,4769-103376,CA,-114.2,51.13
Starbucks,74971-103259,CA,-112.86,53.02
Starbucks,4197-140458,CA,-112.86,53.02
Starbucks,4462-86400,CA,-115.36,51.09
Starbucks,79562-106106,CA,-115.36,51.09
Starbucks,19164-169105,CA,-113.83,51.05
Starbucks,74688-96475,CA,-113.82,51.05
Starbucks,4626-99131,CA,-114.47,51.19
Starbucks,74829-100385,CA,-114.48,51.19
Starbucks,4931-125724,CA,-113.51,53.42
Starbucks,4390-20920,CA,-113.29,53.53
Starbucks,74483-96466,CA,-113.46,53.52
Starbucks,23089-214744,CA,-113.5,53.49
Starbucks,74961-102938,CA,-113.47,53.57
Starbucks,48302-256337,CA,-113.49,53.55
Starbucks,4778-106692,CA,-113.49,53.54
Starbucks,4467-250431,CA,-113.49,53.54
Starbucks,4857-108302,CA,-113.5,53.54
Starbucks,4334-1770,CA,-113.5,53.52
Starbucks,16457-159644,CA,-113.53,53.53
Starbucks,4974-138245,CA,-113.49,53.6
Starbucks,4360-6146,CA,-113.51,53.54
Starbucks,4712-102814,CA,-113.62,53.54
Starbucks,28112-248985,CA,-113.64,53.52
Starbucks,79595-108551,CA,-113.49,53.6
Starbucks,4404-30259,CA,-113.54,53.54
Starbucks,4311-825,CA,-113.51,53.55
Starbucks,4969-122128,CA,-113.54,53.62
Starbucks,4622-97838,CA,-113.61,53.5
Starbucks,29867-240906,CA,-113.5,53.57
Starbucks,4618-98388,CA,-113.52,53.57
Starbucks,79591-102936,CA,-113.52,53.55
Starbucks,79612-102940,CA,-113.43,53.54
Starbucks,4797-251564,CA,-113.37,53.48
Starbucks,4289-776,CA,-113.49,53.46
Starbucks,4096-130484,CA,-113.5,53.54
Starbucks,22119-214745,CA,-113.52,53.52
Teavana,28548-250125,CA,-113.62,53.52
Starbucks,4672-100582,CA,-113.5,53.54
Starbucks,47435-247117,CA,-113.41,53.63
Starbucks,4108-139065,CA,-113.49,53.6
Starbucks,4505-93335,CA,-113.48,53.45
Starbucks,74500-96848,CA,-113.42,53.6
Starbucks,4479-91365,CA,-113.57,53.45
Starbucks,75483-108258,CA,-113.51,53.57
Starbucks,4528-93524,CA,-113.5,53.52
Starbucks,47083-256668,CA,-113.61,53.44
Starbucks,15390-153487,CA,-113.51,53.56
Starbucks,4331-1859,CA,-113.63,53.52
Starbucks,48191-261884,CA,-113.45,53.6
Starbucks,5015-145348,CA,-113.53,53.52
Starbucks,20542-188767,CA,-113.62,53.44
Starbucks,74970-102935,CA,-113.51,53.45
Starbucks,74878-100505,CA,-113.58,53.54
Starbucks,4907-103832,CA,-113.67,53.49
Starbucks,4784-103640,CA,-113.68,53.51
Starbucks,74760-97397,CA,-113.52,53.49
Starbucks,4541-94177,CA,-113.49,53.54
Starbucks,15628-157391,CA,-113.52,53.52
Starbucks,16810-170744,CA,-113.42,53.54
Starbucks,4670-100005,CA,-113.43,53.45
Starbucks,4286-775,CA,-113.58,53.54
Starbucks,20081-188768,CA,-113.54,53.63
Starbucks,29208-238104,CA,-113.53,53.55
Starbucks,4630-99174,CA,-113.52,53.46
Starbucks,4375-10283,CA,-113.5,53.51
Starbucks,4450-82541,CA,-113.56,53.6
Starbucks,4671-100371,CA,-113.53,53.54
Starbucks,70001-123124,CA,-113.49,53.55
Starbucks,21476-177684,CA,-113.41,53.47
Starbucks,19822-199289,CA,-113.5,53.55
Starbucks,17200-172924,CA,-113.49,53.55
Starbucks,5021-147847,CA,-113.59,53.52
Starbucks,15190-149864,CA,-113.41,53.61
Starbucks,4301-777,CA,-113.62,53.54
Starbucks,16314-168765,CA,-113.53,53.53
Starbucks,79611-102933,CA,-113.59,53.47
Starbucks,74935-102407,CA,-113.55,53.56
Starbucks,50329-273645,CA,-113.42,53.42
Starbucks,74842-99498,CA,-113.62,53.53
Starbucks,4820-30260,CA,-113.49,53.45
Starbucks,6066-148788,CA,-113.62,53.52
Starbucks,4837-103833,CA,-113.49,53.47
Starbucks,4939-128484,CA,-113.43,53.62
Starbucks,4680-101115,CA,-113.62,53.53
Starbucks,16391-168430,CA,-113.6,53.43
Starbucks,15557-155985,CA,-113.51,53.49
Starbucks,4943-120324,CA,-113.48,53.43
Starbucks,70000-120609,CA,-113.49,53.55
Starbucks,74933-102399,CA,-111.43,56.73
Starbucks,21144-188664,CA,-111.44,56.76
Starbucks,22041-209287,CA,-111.15,56.66
Starbucks,16767-163525,CA,-111.36,56.72
Starbucks,74751-97790,CA,-111.37,56.72
Starbucks,74830-100386,CA,-113.21,53.69
Starbucks,5039-149606,CA,-113.22,53.69
Starbucks,74747-97963,CA,-118.79,55.18
Starbucks,74840-100563,CA,-118.79,55.16
Starbucks,4845-108630,CA,-118.8,55.14
Starbucks,4838-108631,CA,-118.77,55.17
Starbucks,4534-94624,CA,-118.82,55.17
Starbucks,70316-102937,CA,-117.59,53.41
Starbucks,74715-97393,CA,-113.55,53.27
Starbucks,17600-171685,CA,-113.55,53.27
Starbucks,74730-97380,CA,-112.89,49.69
Starbucks,4839-107715,CA,-112.8,49.68
Starbucks,74499-97331,CA,-112.79,49.67
Starbucks,4628-97843,CA,-112.89,49.69
Starbucks,4372-10792,CA,-112.84,49.7
Starbucks,20581-108547,CA,-112.87,49.68
Starbucks,4959-105052,CA,-110.06,53.28
Starbucks,22466-220884,CA,-110.01,53.28
Starbucks,4900-119884,CA,-110.65,50
Starbucks,79645-113146,CA,-110.69,50.03
Starbucks,4677-101293,CA,-110.66,50.01
Starbucks,49103-265264,CA,-112.83,49.7
Starbucks,4532-94881,CA,-113.97,50.71
Starbucks,74752-97381,CA,-113.98,50.72
Starbucks,23362-229225,CA,-113.81,52.24
Starbucks,79542-102931,CA,-113.81,52.26
Teavana,28766-250186,CA,-113.81,52.25
Starbucks,4337-1931,CA,-113.82,52.24
Starbucks,17770-182188,CA,-113.82,52.25
Starbucks,4631-97848,CA,-113.81,52.29
Starbucks,18732-189726,CA,-113.77,52.29
Starbucks,4634-99283,CA,-113.84,52.29
Starbucks,16944-165970,CA,-113.82,52.21
Teavana,28636-250187,CA,-113.99,51.2
Starbucks,5063-145250,CA,-113.99,51.21
Starbucks,74748-97396,CA,-113.32,53.51
Starbucks,74749-97398,CA,-113.3,53.53
Starbucks,18977-185484,CA,-113.27,53.57
Starbucks,17357-167527,CA,-113.32,53.56
Starbucks,4362-5763,CA,-113.31,53.54
Starbucks,16768-154344,CA,-113.31,53.51
Starbucks,74784-97801,CA,-113.91,53.54
Starbucks,15607-155027,CA,-113.88,53.54
Starbucks,4738-102813,CA,-113.93,53.54
Starbucks,16459-159649,CA,-113.58,53.65
Starbucks,79600-102408,CA,-113.63,53.64
Starbucks,23363-229224,CA,-113.64,53.67
Starbucks,4519-81741,CA,-113.61,53.62
Starbucks,4330-1870,CA,-113.63,53.65
Starbucks,4995-137685,CA,-113.62,53.65
Starbucks,4752-103831,CA,-113.63,53.65
Starbucks,74750-97800,CA,-113.98,53.54
Starbucks,18873-180064,CA,-113.39,51.04
Starbucks,79531-103262,CA,-113.39,52.96
Starbucks,16484-136290,CA,-122.22,49.04
Starbucks,4442-78640,CA,-122.27,49.04
Starbucks,1633-104763,CA,-122.31,49.05
Starbucks,28177-250445,CA,-122.29,49.04
Starbucks,4661-99980,CA,-122.27,49.03
Starbucks,70080-103268,CA,-122.31,49.04
Starbucks,18623-164186,CA,-122.38,49.06
Starbucks,20322-198464,CA,-122.46,49.06
Starbucks,4236-552,CA,-122.32,49.05
Starbucks,26135-243089,CA,-122.27,49.04
Starbucks,74876-100963,CA,-122.32,49.05
Starbucks,4623-98618,CA,-122.38,49.06
Starbucks,79692-120228,CA,-122.46,49.06
Starbucks,21731-200386,CA,-122.92,49.28
Starbucks,4660-100750,CA,-123.01,49.26
Starbucks,79644-107081,CA,-122.97,49.28
Starbucks,4431-63939,CA,-123,49.27
Starbucks,29966-256054,CA,-123,49.23
Starbucks,74720-96049,CA,-123,49.28
Starbucks,4610-45179,CA,-123,49.23
Starbucks,4739-103079,CA,-123,49.23
Starbucks,4212-1703,CA,-123,49.23
Starbucks,4821-104450,CA,-122.98,49.2
Starbucks,4923-108672,CA,-122.98,49.26
Starbucks,9039-138386,CA,-123,49.27
Starbucks,3067-137671,CA,-123.02,49.25
Starbucks,29914-253954,CA,-123,49.27
Starbucks,4453-82766,CA,-122.97,49.28
Starbucks,4274-565,CA,-122.89,49.25
Starbucks,4428-62582,CA,-123,49.23
Starbucks,22867-224828,CA,-122.91,49.28
Starbucks,29965-256056,CA,-123,49.23
Starbucks,4873-114186,CA,-122.98,49.2
Teavana,28228-250198,CA,-123,49.23
Starbucks,4539-94946,CA,-122.96,49.22
Starbucks,74839-99492,CA,-122.9,49.25
Starbucks,21341-209288,CA,-122.97,49.25
Starbucks,127-168,CA,-123.01,49.28
Starbucks,4293-556,CA,-125.25,50.03
Starbucks,4792-106467,CA,-125.25,50.03
Starbucks,5031-147306,CA,-117.66,49.3
Starbucks,4782-105765,CA,-121.96,49.11
Starbucks,4840-238618,CA,-121.96,49.17
Starbucks,189-141,CA,-121.95,49.17
Starbucks,4443-76420,CA,-121.96,49.14
Starbucks,74844-96803,CA,-121.96,49.14
Starbucks,16765-160404,CA,-121.98,49.15
Starbucks,74898-100956,CA,-121.96,49.16
Starbucks,26373-238617,CA,-121.96,49.1
Starbucks,177-239,CA,-122.32,49.05
Starbucks,4775-103544,CA,-122.73,49.12
Starbucks,4499-91240,CA,-122.82,49.25
Starbucks,4421-61619,CA,-122.8,49.28
Starbucks,4825-108844,CA,-122.8,49.3
Starbucks,167-20,CA,-122.8,49.28
Starbucks,4435-70260,CA,-122.84,49.26
Starbucks,4655-100369,CA,-122.81,49.28
Starbucks,136-169,CA,-122.76,49.27
Starbucks,16715-170124,CA,-122.84,49.23
Starbucks,74145-25829,CA,-122.79,49.28
Starbucks,17337-163346,CA,-124.96,49.71
Starbucks,4475-89080,CA,-124.99,49.68
Starbucks,4894-119405,CA,-115.75,49.53
Starbucks,74943-103267,CA,-115.77,49.51
Starbucks,27064-246614,CA,-120.22,55.75
Starbucks,74974-103270,CA,-120.22,55.75
Starbucks,4615-98529,CA,-123.13,49.01
Starbucks,4483-88804,CA,-122.89,49.12
Starbucks,79646-108553,CA,-122.89,49.12
Starbucks,183-142,CA,-123.08,49.09
Starbucks,120-171,CA,-122.89,49.13
Starbucks,74897-99491,CA,-123.08,49.09
Starbucks,4847-100916,CA,-123.71,48.79
Starbucks,134-200,CA,-123.7,48.78
Starbucks,74469-95981,CA,-123.7,48.78
Starbucks,26136-242986,CA,-113.51,53.54
Starbucks,22729-216504,CA,-115.06,49.51
Starbucks,74828-99754,CA,-120.85,56.24
Starbucks,4520-213505,CA,-123.53,49.41
Starbucks,74812-99780,CA,-120.35,50.67
Starbucks,4216-43,CA,-120.35,50.67
Starbucks,15686-157767,CA,-120.37,50.65
Starbucks,4364-6546,CA,-120.38,50.65
Starbucks,21339-210884,CA,-120.36,50.67
Starbucks,74753-97373,CA,-120.36,50.7
Starbucks,4632-98607,CA,-120.33,50.67
Starbucks,4691-99966,CA,-120.36,50.66
Starbucks,4975-132024,CA,-120.28,50.68
Starbucks,4913-101291,CA,-120.36,50.7
Starbucks,138-23,CA,-119.49,49.86
Starbucks,79563-103174,CA,-119.49,49.89
Teavana,28655-250203,CA,-119.44,49.88
Starbucks,4641-99593,CA,-119.49,49.84
Starbucks,4852-100915,CA,-119.48,49.88
Starbucks,140-2120,CA,-119.44,49.88
Starbucks,4866-113885,CA,-119.47,49.87
Starbucks,4482-89003,CA,-119.43,49.89
Starbucks,4398-28347,CA,-119.5,49.89
Starbucks,4100-132104,CA,-119.39,49.95
Starbucks,4640-99641,CA,-119.41,49.9
Starbucks,4201-209164,CA,-119.39,49.89
Starbucks,5077-140164,CA,-119.43,49.95
Starbucks,74774-97794,CA,-119.43,49.88
Starbucks,18727-181424,CA,-119.44,49.92
Starbucks,70369-128724,CA,-123.8,48.98
Starbucks,17772-182189,CA,-122.66,49.11
Starbucks,4422-64599,CA,-123.5,48.46
Starbucks,4658-100562,CA,-123.51,48.44
Starbucks,4785-104821,CA,-123.5,48.45
Starbucks,4713-100741,CA,-122.66,49.16
Starbucks,15166-151569,CA,-122.67,49.11
Starbucks,4577-96689,CA,-122.66,49.11
Starbucks,4299-1378,CA,-122.67,49.11
Starbucks,4481-89662,CA,-122.65,49.1
Starbucks,4721-103479,CA,-122.67,49.08
Starbucks,4726-101459,CA,-122.67,49.16
Starbucks,74754-97377,CA,-122.67,49.11
Starbucks,4231-39,CA,-122.64,49.16
Starbucks,74461-95602,CA,-122.64,49.1
Starbucks,4558-95730,CA,-122.67,49.13
Starbucks,27236-246106,CA,-122.67,49.11
Starbucks,4727-103669,CA,-122.56,49.22
Starbucks,147-19,CA,-122.59,49.22
Starbucks,4529-94428,CA,-122.59,49.22
Starbucks,195-954,CA,-122.66,49.22
Starbucks,74146-28935,CA,-122.66,49.22
Starbucks,4826-108633,CA,-120.76,50.12
Starbucks,79694-120227,CA,-122.32,49.13
Starbucks,4345-791,CA,-122.32,49.13
Starbucks,4987-133207,CA,-124.04,49.23
Starbucks,4741-100791,CA,-123.95,49.18
Starbucks,4989-133209,CA,-123.95,49.16
Starbucks,4964-133208,CA,-123.96,49.19
Starbucks,16811-163345,CA,-123.93,49.16
Starbucks,4554-95426,CA,-124.01,49.21
Starbucks,4393-22801,CA,-124.05,49.24
Starbucks,74845-100503,CA,-117.28,49.5
Starbucks,79718-128727,CA,-122.91,49.22
Starbucks,4810-107004,CA,-122.89,49.23
Starbucks,16633-168428,CA,-122.9,49.21
Starbucks,181-233,CA,-122.92,49.21
Starbucks,17113-113925,CA,-122.91,49.2
Starbucks,137-22,CA,-122.91,49.22
Starbucks,4599-96885,CA,-122.95,49.19
Starbucks,19783-136269,CA,-122.89,49.22
Starbucks,74889-99486,CA,-122.92,49.21
Starbucks,7149-136086,CA,-122.92,49.2
Starbucks,4204-31,CA,-122.91,49.2
Starbucks,182-143,CA,-123.07,49.32
Starbucks,161-190,CA,-123.04,49.31
Starbucks,172-237,CA,-123.04,49.34
Starbucks,79607-97796,CA,-123.09,49.33
Starbucks,4919-125004,CA,-123.04,49.31
Starbucks,4728-103755,CA,-123.07,49.32
Starbucks,4440-75600,CA,-123.1,49.32
Starbucks,4563-96073,CA,-123.08,49.31
Starbucks,74965-103271,CA,-122.97,49.32
Starbucks,180-240,CA,-122.95,49.31
Starbucks,170-49,CA,-123.1,49.34
Starbucks,4714-101455,CA,-123.07,49.34
Starbucks,141-227,CA,-123.11,49.32
Starbucks,4707-101288,CA,-123.08,49.31
Starbucks,4643-99833,CA,-124.3,49.32
Starbucks,74378-92181,CA,-119.59,49.48
Starbucks,4616-98531,CA,-119.59,49.5
Starbucks,4224-44,CA,-119.58,49.47
Starbucks,4972-104887,CA,-119.62,49.5
Starbucks,4269-1257,CA,-122.69,49.23
Starbucks,4686-99705,CA,-124.79,49.27
Starbucks,4415-45260,CA,-122.78,49.26
Starbucks,18235-152330,CA,-122.74,49.25
Starbucks,4682-100790,CA,-122.77,49.26
Starbucks,74462-95599,CA,-122.78,49.27
Starbucks,27291-246105,CA,-122.76,49.24
Starbucks,4895-104704,CA,-122.83,49.28
Starbucks,143-17,CA,-122.83,49.28
Starbucks,126-170,CA,-122.86,49.28
Starbucks,79575-106737,CA,-124.52,49.84
Starbucks,4705-101307,CA,-124.52,49.84
Starbucks,4419-58659,CA,-122.78,53.92
Starbucks,4590-97211,CA,-122.78,53.91
Starbucks,4452-79463,CA,-122.78,53.87
Starbucks,4042-138017,CA,-122.74,53.91
Starbucks,4746-101457,CA,-122.78,53.9
Starbucks,74759-97791,CA,-130.32,54.31
Starbucks,70370-128726,CA,-122.5,52.98
Starbucks,25806-242506,CA,-118.22,51.01
Starbucks,79539-97379,CA,-123.18,49.15
Starbucks,4429-65420,CA,-123.09,49.13
Starbucks,163-250,CA,-123.14,49.17
Starbucks,4687-100789,CA,-123.18,49.12
Starbucks,72345-6248,CA,-123.18,49.19
Starbucks,4466-86440,CA,-123.08,49.19
Starbucks,4849-103752,CA,-123.13,49.19
Starbucks,2026-107084,CA,-123.14,49.17
Starbucks,72416-3788,CA,-123.18,49.19
Starbucks,178-78,CA,-123.16,49.15
Starbucks,75952-106531,CA,-123.18,49.19
Starbucks,72343-6246,CA,-123.18,49.2
Teavana,28460-250202,CA,-123.14,49.17
Starbucks,125-167,CA,-123.14,49.14
Starbucks,4349-1305,CA,-123.18,49.17
Starbucks,3646-142867,CA,-123.18,49.19
Starbucks,72112-2995,CA,-123.15,49.17
Starbucks,72346-6249,CA,-123.18,49.2
Starbucks,79604-107924,CA,-123.16,49.16
Starbucks,4426-63922,CA,-123.14,49.17
Starbucks,79781-133528,CA,-123.39,48.45
Starbucks,25625-240506,CA,-123.38,48.46
Starbucks,17191-176384,CA,-119.3,50.69
Starbucks,4673-99704,CA,-123.75,49.47
Starbucks,74955-103265,CA,-123.4,48.65
Starbucks,4262-779,CA,-123.4,48.65
Starbucks,16202-168426,CA,-123.43,48.64
Starbucks,79648-107923,CA,-127.19,54.82
Starbucks,194-140,CA,-122.8,49.03
Starbucks,4560-95697,CA,-123.13,49.74
Starbucks,4243-41,CA,-123.15,49.7
Starbucks,74729-97793,CA,-122.89,49.14
Teavana,28336-250169,CA,-122.8,49.19
Starbucks,70382-128708,CA,-122.85,49.19
Starbucks,139-24,CA,-122.73,49.1
Starbucks,79695-115465,CA,-122.84,49.13
Starbucks,4593-97123,CA,-122.8,49.05
Starbucks,142-25,CA,-122.87,49.03
Starbucks,18290-186230,CA,-122.78,49.05
Starbucks,21565-204745,CA,-122.84,49.18
Starbucks,4811-104761,CA,-122.78,49.2
Starbucks,4976-128764,CA,-122.89,49.16
Starbucks,74757-97374,CA,-122.8,49.05
Starbucks,4406-29575,CA,-122.8,49.06
Starbucks,4783-100748,CA,-122.8,49.1
Starbucks,19771-170812,CA,-122.8,49.19
Starbucks,144-16,CA,-122.84,49.14
Starbucks,17256-103543,CA,-122.74,49.11
Starbucks,4468-84041,CA,-122.8,49.19
Starbucks,22435-204730,CA,-122.84,49.18
Starbucks,4715-101540,CA,-122.87,49.18
Starbucks,4473-190624,CA,-122.8,49.19
Starbucks,4596-97669,CA,-122.81,49.06
Starbucks,74758-97376,CA,-122.8,49.16
Starbucks,4255-961,CA,-122.84,49.19
Starbucks,4620-97785,CA,-122.7,49.12
Starbucks,4105-119524,CA,-122.78,49.16
Starbucks,4941-104025,CA,-122.85,49.19
Starbucks,4865-104880,CA,-122.78,49.05
Teavana,28657-250247,CA,-122.84,49.19
Starbucks,175-242,CA,-122.8,49.16
Starbucks,79577-100502,CA,-128.59,54.52
Starbucks,133-256084,CA,-123.07,49.02
Starbucks,48933-263304,CA,-123.08,49.04
Starbucks,74156-31602,CA,-123.07,49.02
Starbucks,4359-1858,CA,-123.12,49.27
Starbucks,75973-92562,CA,-123.13,49.29
Starbucks,4576-96682,CA,-123.15,49.27
Starbucks,4410-30299,CA,-123.12,49.28
Starbucks,4454-82765,CA,-123.15,49.27
Starbucks,74811-99382,CA,-123.13,49.25
Starbucks,75264-94935,CA,-123.25,49.26
Starbucks,4625-98621,CA,-123.12,49.29
Starbucks,166-108,CA,-123.17,49.26
Starbucks,4008-106736,CA,-123.12,49.29
Starbucks,4603-97841,CA,-123.14,49.27
Starbucks,4578-96122,CA,-123.05,49.28
Starbucks,79546-102430,CA,-123.14,49.29
Starbucks,4420-29378,CA,-123.24,49.27
Starbucks,4890-108884,CA,-123.12,49.29
Starbucks,75829-58840,CA,-123.1,49.37
Starbucks,188-126,CA,-123.13,49.25
Starbucks,22373-199293,CA,-123.25,49.27
Starbucks,4391-17174,CA,-123.12,49.29
Starbucks,4464-85803,CA,-123.09,49.23
Starbucks,4579-96729,CA,-123.13,49.28
Starbucks,15222-153824,CA,-123.12,49.29
Starbucks,4553-101499,CA,-123.05,49.23
Starbucks,145-26,CA,-123.12,49.23
Starbucks,193-131,CA,-123.12,49.26
Starbucks,4591-97339,CA,-123.17,49.26
Starbucks,21643-203264,CA,-123.12,49.29
Starbucks,4920-124984,CA,-123.1,49.26
Starbucks,4474-29355,CA,-123.11,49.29
Starbucks,22139-218106,CA,-123.14,49.21
Starbucks,18376-180065,CA,-123.11,49.21
Starbucks,165-109,CA,-123.12,49.29
Starbucks,22863-224507,CA,-123.1,49.27
Starbucks,131-18,CA,-123.14,49.27
Starbucks,4389-5324,CA,-123.04,49.22
Starbucks,4480-90020,CA,-123.13,49.29
Starbucks,4644-99427,CA,-123.12,49.24
Starbucks,4341-1741,CA,-123.11,49.28
Starbucks,4692-101458,CA,-123.11,49.27
Starbucks,152-118,CA,-123.12,49.28
Starbucks,78056-116695,CA,-123.11,49.22
Starbucks,4470-87360,CA,-123.17,49.26
Starbucks,171-107,CA,-123.21,49.26
Starbucks,185-122,CA,-123.11,49.25
Starbucks,4871-118904,CA,-123.12,49.28
Starbucks,4914-124064,CA,-123.12,49.29
Starbucks,124-85,CA,-123.14,49.21
Starbucks,4561-96063,CA,-123.13,49.28
Starbucks,4213-35,CA,-123.12,49.27
Starbucks,4633-99432,CA,-123.15,49.24
Starbucks,28773-251186,CA,-123.1,49.27
Starbucks,70310-133529,CA,-123.01,49.26
Starbucks,4604-98136,CA,-123.16,49.23
Starbucks,4893-100918,CA,-123.11,49.26
Starbucks,160-112,CA,-123.12,49.28
Starbucks,22372-152325,CA,-123.12,49.21
Starbucks,4370-10280,CA,-123.12,49.28
Starbucks,74717-97378,CA,-123.16,49.27
Starbucks,26187-242688,CA,-123.07,49.28
Starbucks,21730-212025,CA,-123.12,49.28
Starbucks,24781-225344,CA,-123.1,49.28
Starbucks,24612-235544,CA,-123.13,49.28
Starbucks,4355-5552,CA,-123.12,49.28
Starbucks,157-9412,CA,-123.12,49.28
Starbucks,151-119,CA,-123.11,49.29
Starbucks,4760-101290,CA,-123.12,49.26
Starbucks,4535-19419,CA,-123.12,49.28
Starbucks,4230-40,CA,-123.12,49.28
Starbucks,158-113,CA,-123.16,49.23
Starbucks,4502-87721,CA,-123.09,49.28
Starbucks,4574-96418,CA,-123.14,49.29
Starbucks,4522-87720,CA,-123.09,49.27
Starbucks,4439-75620,CA,-123.11,49.28
Starbucks,156-115,CA,-123.12,49.29
Starbucks,4526-94048,CA,-123.25,49.26
Starbucks,4753-103524,CA,-123.13,49.26
Starbucks,4723-103830,CA,-123.02,49.23
Starbucks,4818-104454,CA,-123.03,49.26
Starbucks,4562-96064,CA,-123.12,49.26
Starbucks,25398-237456,CA,-123.13,49.28
Starbucks,162-111,CA,-123.14,49.26
Starbucks,4942-104993,CA,-123.11,49.26
Starbucks,4202-36,CA,-123.13,49.28
Starbucks,164-110,CA,-123.16,49.27
Starbucks,4924-125024,CA,-123.14,49.29
Starbucks,74182-31601,CA,-123.17,49.26
Starbucks,74820-99490,CA,-123.12,49.23
Starbucks,121-82,CA,-123.19,49.25
Starbucks,4812-107309,CA,-123.13,49.21
Starbucks,184-121,CA,-123.07,49.26
Starbucks,179-104,CA,-123.15,49.27
Starbucks,123-84,CA,-123.05,49.28
Starbucks,176-105,CA,-123.07,49.27
Starbucks,4544-95051,CA,-123.14,49.26
Starbucks,20784-207504,CA,-123.11,49.29
Starbucks,15545-150885,CA,-123.09,49.24
Starbucks,4771-104877,CA,-123.12,49.28
Starbucks,4451-83460,CA,-123.11,49.28
Starbucks,4433-68820,CA,-123.12,49.28
Starbucks,79712-107922,CA,-123.14,49.29
Starbucks,4327-1304,CA,-123.14,49.26
Starbucks,22436-210404,CA,-123.04,49.26
Starbucks,4881-120365,CA,-123.17,49.27
Starbucks,4813-107732,CA,-123.12,49.28
Starbucks,74841-100500,CA,-123.03,49.23
Starbucks,174-106,CA,-123.13,49.28
Starbucks,4449-79361,CA,-123.12,49.28
Starbucks,191-128,CA,-123.11,49.28
Starbucks,4471-87100,CA,-123.12,49.25
Starbucks,15687-157685,CA,-123.07,49.23
Starbucks,74843-99493,CA,-123.07,49.26
Starbucks,4221-46,CA,-119.27,50.28
Starbucks,4552-95878,CA,-119.27,50.26
Starbucks,73862-115466,CA,-119.28,50.26
Starbucks,4501-93360,CA,-119.28,50.28
Starbucks,79601-107921,CA,-119.28,50.28
Starbucks,4545-95047,CA,-123.38,48.42
Starbucks,20386-204744,CA,-123.43,48.47
Starbucks,74865-97799,CA,-123.33,48.45
Starbucks,4376-10281,CA,-123.38,48.5
Starbucks,4328-1527,CA,-123.38,48.43
Starbucks,146-1,CA,-123.33,48.46
Starbucks,4936-132644,CA,-123.37,48.43
Starbucks,4405-29335,CA,-123.4,48.45
Teavana,28557-250196,CA,-123.37,48.42
Starbucks,4500-90702,CA,-123.37,48.42
Starbucks,4234-522,CA,-123.32,48.43
Starbucks,4538-95043,CA,-123.3,48.46
Teavana,28227-250195,CA,-123.37,48.45
Starbucks,4546-95139,CA,-123.37,48.45
Starbucks,22059-215547,CA,-123.37,48.42
Starbucks,72110-5632,CA,-123.37,48.43
Starbucks,4786-105193,CA,-123.33,48.48
Starbucks,4569-95644,CA,-123.34,48.41
Starbucks,4326-1910,CA,-123.37,48.43
Starbucks,190-127,CA,-123.36,48.42
Starbucks,4530-94099,CA,-123.33,48.47
